Country_Name,Indicator_Name,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
France,"Foreign direct investment, net inflows (% of GDP)",1.123423424,0.203254563,1.755723741,1.326491698,1.38212039,2.776578144,1.960494002,0.733943387,3.240998541,3.78830559
France,"Exports of goods, services and primary income (BoP, current US$)",1.05E+12,1.06E+12,9.56E+11,9.58E+11,1.02E+12,1.13E+12,1.12E+12,9.26E+11,1.16E+12,1.26E+12
France,"Insurance and financial services (% of service exports, BoP)",9.050195402,6.978911175,6.226442613,7.965744575,7.402433977,7.926814814,8.999081384,10.21076787,10.01752421,8.630236046
France,"ICT service exports (% of service exports, BoP)",6.678218482,6.93394141,6.738100199,7.007500233,6.773772313,7.294687526,6.645369689,8.465478324,7.979395301,7.442139724
France,"Net capital account (BoP, current US$)",2555999479,2556085054,-1109595570,1247761029,284828514.9,2483683866,2263690882,2302954942,11333815119,11313741312
France,"Foreign direct investment, net (BoP, current US$)",-13973846914,47288734074,8404253504,41841316017,12702511140,61682963435,30864497546,9116589362,13026648829,13333972005
France,"Net primary income (BoP, current US$)",65340131636,62930972342,50720764203,53302430313,54278519421,63861038761,86556207519,55433991919,97076428864,81078404191
France,"Personal remittances, paid (current US$)",13424774110,13729849894,12791549841,13284455662,13798960223,15022558190,15041212239,14833738032,16682762780,15267430313
France,"Travel services (% of service imports, BoP)",18.486441,19.30296739,16.93616994,17.08291092,17.89537622,18.06255656,18.91427055,12.64008121,13.67788683,14.15424597
France,"Service imports (BoP, current US$)",2.28E+11,2.53E+11,2.33E+11,2.37E+11,2.47E+11,2.74E+11,2.67E+11,2.27E+11,2.62E+11,2.89E+11
France,"Primary income payments (BoP, current US$)",1.45E+11,1.47E+11,1.27E+11,1.24E+11,1.33E+11,1.53E+11,1.46E+11,1.19E+11,1.40E+11,1.64E+11
France,Surface area (sq. km),549087,549087,549087,549087,549087,549087,549087,549086.87,549086.87,
France,Cereal production (metric tons),67537680.9,72801345,73072833.8,54616263.89,68730244.14,61839480,70378890,56849840,66880910,
France,Land area (sq. km),547557,547557,547557,547557,547557,547557,547557,547557,547557,
France,Forest area (sq. km),166692,167526,168360,169194,170028,170862,171696,172530,173364,
France,Rural land area where elevation is below 5 meters (% of total land area),,,1.35736304,,,,,,,
France,Arable land (% of land area),33.43158794,33.4816284,33.74753679,33.52329712,33.72136052,33.10413345,32.99204101,32.7939557,32.7939557,
France,Agricultural land (sq. km),287737,287665,287269,287180.21,286974.99,286601,286211.86,285537.54,285537.54,
Malaysia,"Intentional homicides, female (per 100,000 female)",,,,,,,,,,
Malaysia,Battle-related deaths (number of people),70,,,,1,,,,,
Malaysia,Voice and Accountability: Percentile Rank,37.08920288,35.46797943,33.99014664,33.99014664,34.48275757,40.77669907,43.47826004,40.09661865,39.61352539,47.34299469
Malaysia,Transport services (% of commercial service exports),11.10659784,11.37177966,12.05150561,11.71341617,12.11300049,12.66820936,12.77952605,14.87890551,18.76973405,18.30333078
Malaysia,"Computer, communications and other services (% of commercial service exports)",35.88536236,32.85838319,35.21296107,35.07217037,35.99302578,36.2122803,36.42847119,66.82221438,75.72370117,57.93505163
Malaysia,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",0.05224899,0.047947764,0.047467041,1.693356973,1.51151325,0.024973532,0.020569932,0.019116544,,
Malaysia,Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),1.428334959,1.459779319,1.526404931,1.725574957,1.736923227,1.527619397,1.543987639,1.541937516,,
Malaysia,Merchandise exports to high-income economies (% of total merchandise exports),61.45634921,63.40605456,61.79593204,59.1962881,59.14086161,60.76219249,60.09401494,61.01592305,,
Malaysia,Manufactures exports (% of merchandise exports),60.63150034,61.57014639,66.4149362,68.0179739,66.59507625,68.42407725,70.12152127,73.12604439,70.28327077,
Malaysia,Food exports (% of merchandise exports),10.99291166,11.10808555,10.83439658,11.54855551,11.02809025,9.090188089,9.268297007,10.07283729,10.79008481,
Malaysia,Medium and high-tech exports (% manufactured exports),58.35145001,59.45065342,61.76476894,62.46654881,63.37874587,66.14791481,65.59506338,65.16604069,,
Malaysia,Commercial service imports (current US$),44973439126,45128381966,39922713737,39896135598,42022247442,44335870141,43453145307,33155334155,36784611329,44355629557
Malaysia,Merchandise imports by the reporting economy (current US$),2.06E+11,2.09E+11,1.76E+11,1.68E+11,1.95E+11,2.18E+11,2.05E+11,1.90E+11,,
Malaysia,Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports),0.478510007,0.63179913,0.416274919,0.307319092,0.528775442,0.715376724,0.477230435,0.433153903,,
Malaysia,Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),8.021761214,8.697657827,6.871228765,6.868634899,7.833823465,7.700727651,7.686831789,8.179206473,,
Malaysia,Ores and metals imports (% of merchandise imports),5.990226281,5.652234513,5.711637512,4.95715319,5.097681157,5.471255969,6.232374502,6.434475884,6.187292908,
Malaysia,Fuel imports (% of merchandise imports),16.20660932,16.8359094,12.34878719,10.31072919,12.77212507,14.38233426,14.54585791,11.88822151,12.53449003,
Malaysia,"Tariff rate, most favored nation, weighted mean, primary products (%)",4.62,2.01,,3.52,,,,3.04,,
Malaysia,"Tariff rate, applied, simple mean, primary products (%)",10.93,1.8,,8.08,,,,5.44,,
Malaysia,"Tariff rate, most favored nation, weighted mean, all products (%)",4.44,3.52,,4.02,,,,3.6,,
Malaysia,"Tariff rate, applied, simple mean, all products (%)",6.98,3.37,,6.22,,,,5.65,,
Malaysia,"Tariff rate, most favored nation, weighted mean, manufactured products (%)",4.48,4.33,,4.28,,,,3.85,,
Malaysia,"Tariff rate, applied, simple mean, manufactured products (%)",6.12,3.7,,5.83,,,,5.71,,
Malaysia,Import volume index (2015 = 100),94.52434769,98.62697424,100,100.4368698,113.6970032,116.4684757,112.986295,109.4726774,130.1264207,
Malaysia,"International tourism, expenditures for travel items (current US$)",12236000000,12442000000,10708000000,10472000000,10829000000,12127000000,12385000000,4820000000,,
Malaysia,"International tourism, receipts (% of total exports)",9.527162902,9.805688193,9.158833531,9.786170402,9.079494186,8.855730799,9.313598926,1.626188697,,
Malaysia,Unmet need for contraception (% of married women ages 15-49),,,,,,,,,,
Malaysia,Rural population (% of total population),27.07,26.423,25.787,25.16,24.553,23.964,23.393,22.84,22.304,21.786
Malaysia,Completeness of birth registration (%),,,,,,,,,,
Malaysia,"Completeness of birth registration, female (%)",,,,,,,,,,
Malaysia,"Population, female",14646296,14885695,15120922,15354558,15584594,15801948,16009996,16213821,16407343,16596389
Malaysia,Population growth (annual %),1.587439804,1.553018271,1.499409724,1.462069866,1.415369333,1.31563682,1.241514631,1.199859622,1.119853991,1.079363741
Malaysia,Sex ratio at birth (male births per female births),1.069,1.069,1.068,1.068,1.068,1.068,1.067,1.066,1.066,
Malaysia,"Population ages 75-79, female (% of female population)",1.01885149,1.05458294,1.089060574,1.123086745,1.159093434,1.199254079,1.244406971,1.295872824,1.348344417,1.403889726
Malaysia,"Population ages 65 and above, total",1664480,1742218,1825724,1915162,2010876,2112081,2217851,2327890,2434270,2546223
Malaysia,"Population ages 65 and above, female",866553,907444,951658,999483,1050983,1105653,1162759,1222115,1280212,1341337
Malaysia,"Population ages 60-64, female (% of female population)",3.203765758,3.310832984,3.412169575,3.509707134,3.606500869,3.7032524,3.796781205,3.885136021,3.965190952,4.036170157
Malaysia,"Population ages 50-54, female (% of female population)",4.98427401,5.034289632,5.08855214,5.146615264,5.204540625,5.260247194,5.310407489,5.351785986,5.386435653,5.4164433
Malaysia,"Population ages 40-44, female (% of female population)",6.292202011,6.295994241,6.300369779,6.312650169,6.34385491,6.401783704,6.49246591,6.624342282,6.800299512,7.008274511
Malaysia,"Population ages 30-34, female (% of female population)",8.142290998,8.38769033,8.605483845,8.779100277,8.910424901,9.002194192,9.05605189,9.07073971,9.047988177,8.988976457
Malaysia,"Population ages 20-24, female (% of female population)",9.804875233,9.670381531,9.511404133,9.331236019,9.135506165,8.930585929,8.732375971,8.553979966,8.403036116,8.267542415
Malaysia,"Population ages 15-64, male",10638286,10846006,11044643,11237609,11422973,11591133,11747697,11898365,12038688,12169098
Malaysia,"Population ages 15-19, female (% of female population)",9.395556713,9.178365538,8.978758041,8.809068578,8.657283875,8.491741287,8.313703149,8.146481943,7.993560932,7.843432086
Malaysia,"Population ages 05-09, female (% of female population)",8.721393065,8.467978821,8.199946405,7.969555619,7.797877436,7.69716834,7.680498723,7.704377642,7.701575822,7.657015029
Malaysia,"Population ages 0-14, male",4052298,4039983,4029202,4018572,4008347,3999763,3991235,3982031,3973784,3967849
Malaysia,"Population ages 00-04, female (% of female population)",8.257845815,8.219360937,8.223999171,8.197754966,8.128315955,8.029522943,7.890748626,7.732066982,7.589065226,7.462297973
Malaysia,Female headed households (% of households with a female head),,,,,,,,,,
Malaysia,"Fertility rate, total (births per woman)",2.089,2.081,2.039,1.978,1.929,1.881,1.834,1.818,1.803,
Malaysia,"Mortality rate, infant, male (per 1,000 live births)",7.5,7.6,7.6,7.6,7.6,7.5,7.3,7.2,7,
Malaysia,"Contraceptive prevalence, any modern method (% of married women ages 15-49)",,34.3,,,,,,,,
Malaysia,"Mortality rate, adult, female (per 1,000 female adults)",83.541,82.679,81.839,79.693,77.584,75.993,75.019,73.134,78.41,
Malaysia,Consumption of iodized salt (% of households),,,,,,,,,,
Malaysia,Regulatory Quality: Estimate,0.567808211,0.799231291,0.704775095,0.663995385,0.671274364,0.575907409,0.547572374,0.66661346,0.714465439,0.64400661
Malaysia,Rule of Law: Percentile Rank,61.97183228,71.15384674,66.19047546,64.2857132,63.80952454,69.52381134,67.61904907,68.57142639,68.57142639,68.39622498
Malaysia,Political Stability and Absence of Violence/Terrorism: Standard Error,0.225787356,0.192247406,0.19643338,0.203295976,0.209813088,0.208318025,0.208800271,0.208693087,0.212381527,0.216768414
Malaysia,Political Stability and Absence of Violence/Terrorism: Number of Sources,9,9,9,9,9,9,9,8,8,8
Malaysia,Coverage of social insurance programs in 3rd quintile (% of population),,9.015024214,,9.816791517,,,,,,
Malaysia,Benefit incidence of social insurance programs to poorest quintile (% of total social insurance benefits),,3.783238091,,3.674296912,,,,,,
Malaysia,Coverage of social safety net programs in 3rd quintile (% of population),,94.07136797,,80.83261115,,,,,,
Malaysia,Benefit incidence of social safety net programs to poorest quintile (% of total safety net benefits),,25.06555194,,24.59582018,,,,,,
Malaysia,Coverage of unemployment benefits and ALMP in 3rd quintile (% of population),,,,,,,,,,
Malaysia,Benefit incidence of unemployment benefits and ALMP to poorest quintile (% of total U/ALMP benefits),,,,,,,,,,
Malaysia,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),,5.660179409,,7.60968659,,,,,,
Malaysia,"Official exchange rate (LCU per US$, period average)",3.15090855,3.272859746,3.905500263,4.148300663,4.300440878,4.035130137,4.142469736,4.203481949,4.143297598,4.401076345
Malaysia,Net secondary income (Net current transfers from abroad) (current LCU),-17498473000,-17443028000,-21325293000,-18628775000,-17300386000,-19728626000,-21450000000,-2713822000,-9594156000,-13110304000
Malaysia,Taxes less subsidies on products (current US$),3415840171,3650324464,3763666371,3984523144,4483261263,4325263227,4116626334,3748083183,4108563191,4280998220
Malaysia,Gross savings (% of GDP),29.41984036,29.36656707,28.39914472,28.38499844,28.33598764,26.12832469,24.54615072,23.86355465,26.06516444,26.41975612
Malaysia,"GNI per capita, PPP (constant 2017 international $)",21605.79184,22568.72905,23494.47158,24178.17869,25204.5409,26002.09116,26950.91546,25314.33845,25619.19829,27295.41224
Malaysia,GNI per capita (constant 2015 US$),8676.480929,9063.178457,9434.939302,9709.50326,10121.67108,10441.95231,10822.98236,10165.76372,10288.18971,10961.32581
Malaysia,"GNI, PPP (current international $)",6.69E+11,7.11E+11,7.30E+11,7.62E+11,8.06E+11,8.63E+11,9.22E+11,8.87E+11,9.49E+11,1.09E+12
Malaysia,GNI: linked series (current LCU),9.85E+11,1.07E+12,1.14E+12,1.22E+12,1.33E+12,1.40E+12,1.47E+12,1.39E+12,1.50E+12,1.72E+12
Malaysia,Gross domestic income (constant LCU),1.06E+12,1.13E+12,1.18E+12,1.22E+12,1.30E+12,1.36E+12,1.43E+12,1.34E+12,1.40E+12,1.53E+12
Malaysia,Total natural resources rents (% of GDP),8.467151068,8.645073995,6.570912066,5.200404749,6.236000427,7.327444497,6.196359325,4.54156532,6.921966349,
Malaysia,GDP per capita (constant LCU),35057.84504,36590.97227,37881.73141,38993.09135,40679.78834,42092.50248,43407.84946,40516.40198,41304.0899,44413.23244
Malaysia,GDP per capita (current US$),10727.67055,11045.58098,9699.584909,9555.647335,9979.704757,11073.97859,11132.10345,10160.82935,11109.26529,11971.9276
Malaysia,GDP (constant LCU),1.06E+12,1.12E+12,1.18E+12,1.23E+12,1.30E+12,1.36E+12,1.42E+12,1.35E+12,1.39E+12,1.51E+12
Malaysia,GDP (current LCU),1.02E+12,1.11E+12,1.18E+12,1.25E+12,1.37E+12,1.45E+12,1.51E+12,1.42E+12,1.55E+12,1.79E+12
Malaysia,Gross value added at basic prices (GVA) (constant LCU),,,1.16E+12,1.21E+12,1.28E+12,1.35E+12,1.41E+12,1.33E+12,1.37E+12,1.49E+12
Malaysia,Discrepancy in expenditure estimate of GDP (constant LCU),,,411000,85000,-457000,469000,-280000,372000,249000,76000
Malaysia,"Inflation, GDP deflator: linked series (annual %)",0.174474481,2.467466784,1.218055734,1.658259966,3.778960943,0.624674675,0.071826909,-0.770874208,5.713617832,6.456502194
Malaysia,"Adjusted net savings, excluding particulate emission damage (% of GNI)",7.968234421,5.626076978,4.334860456,4.612670693,3.345209213,-0.814764722,-1.474823565,-1.261753639,,
Malaysia,Adjusted net national income per capita (annual % growth),-0.068682083,1.425737746,6.325527484,3.151862718,3.333146821,0.472526469,6.408073662,-5.586766942,,
Malaysia,Adjusted net national income (constant 2015 US$),1.93E+11,1.99E+11,2.14E+11,2.24E+11,2.35E+11,2.39E+11,2.58E+11,2.46E+11,,
Malaysia,Adjusted savings: gross savings (% of GNI),30.43497771,30.37187705,29.19572749,29.19308002,29.15741493,26.96805013,25.19848712,24.46026428,,
Malaysia,Adjusted savings: energy depletion (% of GNI),4.830639602,4.58481741,3.815556981,2.778879651,3.434783533,4.950844909,3.8372636,2.742233135,,
Malaysia,Adjusted savings: consumption of fixed capital (% of GNI),19.25536034,20.21051812,21.07467408,21.81005859,22.03793678,22.37251973,22.12242849,22.15260531,,
Malaysia,Adjusted savings: carbon dioxide damage (% of GNI),2.281978521,2.38893677,2.767649701,2.797299499,2.690288974,2.697784881,2.799645352,2.88730277,,
Malaysia,"Services, value added (% of GDP)",49.94472882,50.12269046,52.01398394,52.53142445,51.88201552,52.99104779,54.15479305,54.76324482,51.55167911,50.81928414
Malaysia,"Services, value added (current LCU)",5.09E+11,5.55E+11,6.12E+11,6.56E+11,7.12E+11,7.67E+11,8.19E+11,7.77E+11,7.97E+11,9.09E+11
Malaysia,Medium and high-tech manufacturing value added (% manufacturing value added),42.11229848,41.62670327,43.1011107,44.1179582,44.01370407,43.57238597,43.31757614,43.31756257,,
Malaysia,Chemicals (% of value added in manufacturing),10.38243179,9.083637002,9.898754736,9.898754736,9.517687993,9.70345203,9.2896293,9.068195094,9.068195094,
Malaysia,"Industry (including construction), value added (constant 2015 US$)",1.04E+11,1.10E+11,1.16E+11,1.21E+11,1.27E+11,1.31E+11,1.34E+11,1.26E+11,1.33E+11,1.42E+11
Malaysia,"Manufacturing, value added (constant LCU)",2.36E+11,2.50E+11,2.62E+11,2.74E+11,2.90E+11,3.05E+11,3.16E+11,3.08E+11,3.37E+11,3.65E+11
Malaysia,"Manufacturing, value added (current US$)",73838702806,77329008759,67181918405,65664478575,69713084898,77240631507,78180897065,75064911391,87531969743,95306912919
Malaysia,"Agriculture, forestry, and fishing, value added (% of GDP)",9.113363845,8.873209013,8.287499926,8.462526618,8.598276952,7.512089533,7.241308,8.168545268,9.588179408,8.927887404
Malaysia,"Agriculture, forestry, and fishing, value added (current LCU)",92830000000,98177000000,97539000000,1.06E+11,1.18E+11,1.09E+11,1.10E+11,1.16E+11,1.48E+11,1.60E+11
Malaysia,External balance on goods and services (% of GDP),8.537090596,9.274766075,7.527309349,6.651880883,6.868311645,6.707317337,7.526971658,6.369892319,7.107998758,6.927121648
Malaysia,Imports of goods and services (% of GDP),67.09195043,64.51873255,61.92138155,60.12356457,63.14343086,61.84765408,57.75079519,55.2293469,61.73092587,66.90921312
Malaysia,Imports of goods and services (current LCU),6.83E+11,7.14E+11,7.29E+11,7.51E+11,8.67E+11,8.95E+11,8.74E+11,7.83E+11,9.54E+11,1.20E+12
Malaysia,"People using at least basic sanitation services, urban (% of urban population)",95.6392714,95.72444862,95.80962584,95.89480306,95.97367614,96.05662285,96.05662285,96.05662285,96.05662285,96.05662285
Malaysia,"Mortality rate attributed to household and ambient air pollution, age-standardized (per 100,000 population)",,,,,,,76.5,,,
Malaysia,Risk of impoverishing expenditure for surgical care (% of people at risk),5.9,5.3,4.8,4.7,4.2,3.9,3.5,3.2,,
Malaysia,Prevalence of current tobacco use (% of adults),,,23.9,,,22.8,22.8,22.5,,
Malaysia,Number of maternal deaths,120,120,120,120,110,110,110,110,,
Malaysia,"Specialist surgical workforce (per 100,000 population)",,,,11.43,,,,,,
Malaysia,"Hospital beds (per 1,000 people)",,,1.86,1.62,1.88,,,,,
Malaysia,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),62,72,99,99,98,98,98,98,100,
Malaysia,"Incidence of HIV, all (per 1,000 uninfected population)",0.15,0.15,0.14,0.14,0.13,0.14,0.15,0.16,0.17,
Malaysia,Antiretroviral therapy coverage (% of people living with HIV),24,30,35,48,50,52,53,54,55,
Malaysia,People using safely managed drinking water services (% of population),93.47149872,93.52266553,93.57384096,93.6252759,93.67532013,93.72420661,93.77186255,93.81822007,93.86336693,93.94192081
Malaysia,"People using at least basic drinking water services, urban (% of urban population)",99.19975411,99.19166008,99.18356605,99.17547202,99.16737799,99.15928397,99.15118994,99.14309591,99.13500188,99.13500188
Malaysia,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",17.4,17.7,17.7,18,18.1,18.1,18.4,,,
Malaysia,"Mortality rate, under-5, female (per 1,000 live births)",7.3,7.4,7.4,7.4,7.4,7.3,7.1,7,6.9,
Malaysia,"Probability of dying among youth ages 20-24 years (per 1,000)",3.7,3.6,3.6,3.7,3.6,3.5,3.3,3.3,3.4,
Malaysia,Number of neonatal deaths,2148,2194,2213,2204,2205,2192,2171,2168,2153,
Malaysia,Number of infant deaths,3547,3635,3694,3679,3629,3559,3460,3372,3301,
Malaysia,Number of deaths ages 10-14 years,807,804,795,777,745,697,634,567,505,
Malaysia,Prevalence of anemia among non-pregnant women (% of women ages 15-49),30.1,30.4,30.7,30.9,31.3,31.6,32,,,
Malaysia,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",,,0.65486,,,,0.75939,,,
Malaysia,Women who believe a husband is justified in beating his wife when she neglects the children (%),,,,,,,,,,
Malaysia,Proportion of women subjected to physical and/or sexual violence in the last 12 months (% of ever-partnered women ages 15-49),,,,,,,,,,
Malaysia,Proportion of seats held by women in national parliaments (%),10.36036036,10.36036036,10.36036036,10.36036036,10.36036036,13.90134529,14.41441441,14.86486486,14.86486486,13.57466063
Malaysia,"Government expenditure on education, total (% of government expenditure)",19.45430946,21.39206505,21.30448341,21.34757042,21.6478653,20.70077133,19.13845253,21.58103752,20.46257782,20.14967918
Malaysia,"Government expenditure per student, secondary (% of GDP per capita)",20.06423,,,21.14754,22.59321,22.81098,,,,
Malaysia,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",81.0969162,,,86.73985291,81.68151093,83.5316925,80.34886169,85.76236725,82.19538879,
Malaysia,"School enrollment, tertiary, male (% gross)",32.52360535,33.16886139,39.20855331,42.84036255,40.5570488,40.89048767,37.91821289,36.97767258,35.49317169,34.77338028
Malaysia,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",,,,18.83807945,,,20.28805923,,,
Malaysia,"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",,,,1.593430042,,,1.616829991,,,
Malaysia,"Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)",,,,0.214479998,,,0.258170009,,,
Malaysia,Adolescents out of school (% of lower secondary school age),10.14239025,11.73958015,14.13358021,15.65252018,15.5212698,16.97985077,16.95812988,17.21456909,14.8329401,11.096735
Malaysia,"Secondary education, teachers, female",139048,,,142442,150745,153174,153595,154186,156646,158130
Malaysia,"Trained teachers in upper secondary education, male (% of male teachers)",,,,,,,,,,
Malaysia,"Trained teachers in lower secondary education, male (% of male teachers)",,,,,,,,,,
Malaysia,"Progression to secondary school, male (%)",89.48228,87.32456,87.29868,91.66313,,,,,,
Malaysia,"School enrollment, secondary, female (% net)",78.93621,77.54029,,76.86952,77.62036,75.42821,,,,
Malaysia,"School enrollment, secondary (% gross)",82.51258087,85.65679932,84.55256653,83.69664001,83.71385193,79.6654892,80.59307861,78.58309937,80.27091217,84.54250336
Malaysia,"Pupil-teacher ratio, secondary",13.27612,,,13.21255,12.2751,11.40208,,,,
Malaysia,"Secondary education, pupils (% female)",50.05383,50.48883,50.63376,50.13648,49.88073,50.48053,,,,
Malaysia,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",,,,58.07130814,,,62.28604889,,,
Malaysia,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",,,,21.71651077,,,23.44105911,,,
Malaysia,"Lower secondary completion rate, total (% of relevant age group)",84.25201416,83.56563568,85.02718353,81.69326782,81.47917175,80.08230591,81.67568207,79.68416595,80.84301758,83.05195618
Malaysia,Children out of school (% of primary school age),3.455191851,4.454214096,4.791528702,4.48947525,3.723716736,2.842828751,4.239681721,3.540359974,3.971799612,4.693221569
Malaysia,"Children out of school, primary, female",51770,73908,69779,67603,51440,37752,58112,45760,48019,59902
Malaysia,"Adjusted net enrollment rate, primary (% of primary school age children)",99.66427,99.8924,99.51663,,,,,,,
Malaysia,"Trained teachers in primary education, male (% of male teachers)",97.31524658,98.76918793,99.92948914,99.78062439,98.79958344,,99.19304657,97.12769318,97.42401886,90.58018494
Malaysia,"Repeaters, primary, female (% of female enrollment)",,,,,,,,,,
Malaysia,"Persistence to grade 5, total (% of cohort)",95.2739563,92.03096771,,97.19207764,93.82991028,93.99530029,97.21411133,98.63105011,,
Malaysia,"Over-age students, primary (% of enrollment)",0.4092,0.39473,0.24554,0.24776,0.24278,,,,,
Malaysia,"Net intake rate in grade 1, male (% of official school-age population)",99.88801,,100,100,100,,,,,
Malaysia,"School enrollment, primary (% net)",99.66427,99.8924,99.51663,99.82064,99.64564,,,,,
Malaysia,"School enrollment, primary, male (% gross)",100.7630463,99.69885254,98.74906158,99.4797287,100.0886459,100.1723251,100.8207245,101.0174332,100.2942657,97.87483978
Malaysia,"Primary education, pupils (% female)",48.67401,48.66897,48.66896,48.86587,48.90068,,,,,
Malaysia,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",,,,95.89492035,,,96.08648682,,,
Malaysia,"Primary completion rate, female (% of relevant age group)",102.1865234,100.989418,100.2798004,97.16005707,94.89273834,93.29634857,94.56498718,101.045929,103.1158218,96.32720947
Malaysia,"Trained teachers in preprimary education, female (% of female teachers)",,,,,36.13243484,38.3923378,39.19960785,38.21834564,36.77939224,36.39134598
Malaysia,"Pupil-teacher ratio, preprimary",18.976,17.90055,16.58534,16.46366,15.3206,18.11021,,,,
Malaysia,"School enrollment, primary and secondary (gross), gender parity index (GPI)",1.033110023,1.04203999,1.044669986,1.038820028,1.034540057,1.046519995,1.040380001,1.039510012,,
Malaysia,"Literacy rate, adult male (% of males ages 15 and above)",,,,,,,,,,
Malaysia,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",,,,,,,,,,
Malaysia,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",61.13743973,66.82691956,65.23809814,65.7142868,66.19047546,62.38095093,60.95238113,61.90476227,64.2857132,61.320755
Malaysia,Rule of Law: Standard Error,0.144842029,0.160251245,0.154377103,0.168004408,0.157663122,0.153216213,0.156147495,0.150670066,0.157063708,0.164239436
Malaysia,Rule of Law: Number of Sources,15,12,13,12,12,10,10,9,10,10
Malaysia,"Net bilateral aid flows from DAC donors, Poland (current US$)",,,,,9999.999776,9999.999776,449999.9881,460000.0083,330000.0131,
Malaysia,"Net bilateral aid flows from DAC donors, Luxembourg (current US$)",,,,,,,,,,
Malaysia,"Net bilateral aid flows from DAC donors, Iceland (current US$)",,,,,,,,,,
Malaysia,"Net bilateral aid flows from DAC donors, United Kingdom (current US$)",5949999.809,-3029999.971,8560000.42,5750000,16899999.62,12689999.58,14479999.54,13159999.85,15029999.73,
Malaysia,"Net bilateral aid flows from DAC donors, Denmark (current US$)",,,109999.9994,419999.9869,150000.006,,,50000.00075,19999.99955,
Malaysia,"Net bilateral aid flows from DAC donors, European Union institutions (current US$)",2809999.943,2960000.038,1899999.976,910000.0262,1379999.995,2200000.048,2750000,899999.9762,2089999.914,
Malaysia,"Net bilateral aid flows from DAC donors, Australia (current US$)",2410000.086,2099999.905,2079999.924,1220000.029,1039999.962,990000.0095,2460000.038,1889999.986,1639999.986,
Malaysia,"Listed domestic companies, total",900,895,892,893,894,902,919,927,,
Malaysia,Control of Corruption: Standard Error,0.13086246,0.128105566,0.126554951,0.133040965,0.122339517,0.133901164,0.142306566,0.143652663,0.153155535,0.152671322
Malaysia,Control of Corruption: Number of Sources,14,12,13,13,13,11,11,10,11,11
Malaysia,"Personal transfers, receipts (BoP, current US$)",,,,,,,,,,
Malaysia,"Foreign direct investment, net inflows (BoP, current US$)",11296279514,10619431583,9857162112,13470089921,9368469823,8304480742,9154921685,4058769679,20245157327,14725970432
Malaysia,"Charges for the use of intellectual property, receipts (BoP, current US$)",109761699.4,75911178.86,88671089.34,114585606.1,286436143.7,266580469.7,221630724.8,232448467.9,292412520,281839163.5
Malaysia,"Exports of goods and services (BoP, current US$)",2.44E+11,2.50E+11,2.10E+11,2.01E+11,2.24E+11,2.46E+11,2.38E+11,2.08E+11,2.64E+11,3.13E+11
Malaysia,"ICT service exports (BoP, current US$)",2857519459,2760395963,2656378859,2575932354,2680319135,2832647002,2996040656,3178141447,3369710401,3621531878
Malaysia,"Net secondary income (BoP, current US$)",-5556615508,-5327045956,-5496728874,-4501768694,-4029216092,-4888444762,-5178870418,-654781434.8,-2332595539,-3407593530
Malaysia,"Net errors and omissions (BoP, current US$)",-6193911896,-3965999601,-8273422487,-5810538627,-4051447075,-13108718898,-5723925149,-269566489.6,-7330344268,-3386625224
Malaysia,"Net financial account (BoP, current US$)",5006545930,10983793298,484831425.9,1347713260,4902345752,-5104626195,7160510346,13768317631,7050396389,8781668081
Malaysia,"Secondary income, other sectors, payments (BoP, current US$)",7454039626,8196557126,8352174162,8132548121,7758403453,8590401156,9050793419,6938316874,6987393904,8327746216
Malaysia,"Transport services (% of service imports, BoP)",27.13206737,28.10490241,26.13785971,24.44148811,26.80669871,26.78856064,26.30134861,29.41335048,31.45040102,30.38794544
Malaysia,"Goods imports (BoP, current US$)",1.72E+11,1.73E+11,1.47E+11,1.41E+11,1.59E+11,1.77E+11,1.67E+11,1.53E+11,2.00E+11,2.39E+11
Malaysia,"Communications, computer, etc. (% of service imports, BoP)",38.62681915,37.42940127,40.24467433,42.59239233,40.99841364,39.0962351,38.46178202,47.74060598,50.27025917,47.19279096
Malaysia,Livestock production index (2014-2016 = 100),89.94,94.65,100.59,104.77,102.78,100.45,97.47,102.55,100.37,
Malaysia,"Agricultural machinery, tractors per 100 sq. km of arable land",,,,,,,,,,
